P1,P2,K,selIndex,fhbIndex,UBonus,UC
17VDH-SRW03-143,LA23032,0.0841100625483186,0.8000453374429922,0.7183010039704973,0.6298906187934042,1.4299359562363965
17VDH-SRW03-143,LA23033,-0.142462084607749,1.1907035326890827,1.1297821048708578e-4,0.687736149330317,1.8784396820193998
17VDH-SRW03-143,LA23034,-0.142462084607749,1.1907035326890827,1.1297821048708578e-4,0.687736149330317,1.8784396820193998
17VDH-SRW03-143,LA23038,-0.114133984658221,0.832061567961691,-0.749304526074362,0.687736149330317,1.519797717292008
17VDH-SRW03-143,LA23043,-0.0477344280635005,1.253333425923525,0.1374825143443451,0.687736149330317,1.941069575253842
17VDH-SRW03-143,LA23046,0.0577912444065949,1.2513262869389639,0.18603682081648942,0.6479910214371182,1.899317308376082
17VDH-SRW03-143,LA23048,-0.0499570079014082,0.8708251962578797,0.36080626954898365,0.687736149330317,1.5585613455881968
17VDH-SRW03-143,LA23050,-0.0892154559306839,0.8210451125923066,0.0500978242927796,0.687736149330317,1.5087812619226235
17VDH-SRW03-143,LA23051,-0.0986543445495042,0.9592133767024587,0.0924890388545457,0.687736149330317,1.6469495260327758
17VDH-SRW03-143,LA23053,0.0341530546469104,0.9585183890395713,0.9301780984953466,0.6642478590395829,1.6227662480791543
17VDH-SRW03-143,LA23061,-0.0938294217094067,1.436071903616555,-0.062343752013068396,0.687736149330317,2.123808052946872
17VDH-SRW03-143,LA23063,-0.0613668842014633,0.6056377103848201,-0.4295496741436385,0.687736149330317,1.2933738597151372
17VDH-SRW03-143,LA23070,0,0.7411540598640407,0.14892917502413427,0.687736149330317,1.4288902091943578
17VDH-SRW03-143,LA23074,-0.116356564496129,0.47288289035192377,-0.5259807708697235,0.687736149330317,1.1606190396822407
17VDH-SRW03-143,LA23080,-0.0324890640274579,0.6822699865097641,-0.23502508435565028,0.687736149330317,1.370006135840081
17VDH-SRW03-143,LA23081,-0.0588137571015043,0.7153756822235937,0.1909033657796,0.687736149330317,1.4031118315539106
17VDH-SRW03-143,LA23082,-0.0392584480292757,0.6305127566699855,-0.16177927023206984,0.687736149330317,1.3182489060003024
17VDH-SRW03-143,LA23083,-0.0392584480292757,0.6305127566699855,-0.16177927023206984,0.687736149330317,1.3182489060003024
17VDH-SRW03-143,LA23085,-0.127969699921178,0.42147687195915917,0.29993882922564297,0.687736149330317,1.1092130212894762
17VDH-SRW03-143,LA23096,0.0969295531751034,0.7970279793551209,0.12532216994195028,0.6210741916733632,1.418102171028484
17VDH-SRW03-143,LA23104,-0.119284051274888,0.9176592943714886,-0.03078056314730797,0.687736149330317,1.6053954437018056
17VDH-SRW03-143,LA23110,-0.0920144046414141,0.9128170726670684,0.005192985627361287,0.687736149330317,1.6005532219973855
17VDH-SRW03-143,LA23116,-0.0920144046414141,0.9128170726670684,0.005192985627361287,0.687736149330317,1.6005532219973855
17VDH-SRW03-143,LA23118,-0.14071174128951,0.8175367889440112,-0.2631242450670767,0.687736149330317,1.5052729382743282
17VDH-SRW03-143,LA23121,-0.219984104562592,0.5692731190914321,0.15620263982887,0.687736149330317,1.257009268421749
17VDH-SRW03-143,LA23123,-0.116356564496129,0.47288289035192377,-0.5259807708697235,0.687736149330317,1.1606190396822407
17VDH-SRW03-143,LA23124,-0.114133984658221,0.832061567961691,-0.749304526074362,0.687736149330317,1.519797717292008
17VDH-SRW03-143,LA23131,-0.116356564496129,0.47288289035192377,-0.5259807708697235,0.687736149330317,1.1606190396822407
17VDH-SRW03-143,LA23132,-0.116356564496129,0.47288289035192377,-0.5259807708697235,0.687736149330317,1.1606190396822407
17VDH-SRW03-143,LA23133,-0.155615012525405,0.3957998218717871,-0.8366892161259275,0.687736149330317,1.083535971202104
17VDH-SRW03-143,LA23135,-0.244326264417307,0.18200761764978235,-0.3749711166682148,0.687736149330317,0.8697437669800994
17VDH-SRW03-143,LA23141,-0.134548530161561,1.0267988401844204,0.5483236276645772,0.687736149330317,1.7145349895147373
17VDH-SRW03-143,LA23148,-0.0997718320038583,0.8515807200217442,-0.4759960255221711,0.687736149330317,1.5393168693520614
17VDH-SRW03-143,LA23149,0.0505957332469665,1.2265999132939038,-0.1930895921642397,0.6529396345745043,1.8795395478684083
17VDH-SRW03-143,LA23152,-0.00860831218812581,0.8260809962184443,-0.7007502196022177,0.687736149330317,1.5138171455487615
17VDH-SRW03-143,LA23155,0.107748252308003,1.0607939310166428,-0.025840273708359937,0.6136337811909396,1.6744277122075824
17VDH-SRW03-143,LA23156,0.0590509156599071,1.1579896246276289,-0.2941575044027979,0.6471246999799433,1.805114324607572
17VDH-SRW03-143,LA23166,-0.134543509219839,0.7533554654060421,-0.41857830665891166,0.687736149330317,1.4410916147363593
17VDH-SRW03-143,LA23167,-0.141312893221656,0.646693350177707,-0.3453324925353312,0.687736149330317,1.334429499508024
17VDH-SRW03-143,LA23169,-0.230024145113559,0.5610533555775036,0.1163856069223816,0.687736149330317,1.2487895049078206
17VDH-SRW03-143,LA23179,-0.0640959875553461,0.854061391071597,0.38682304229390624,0.687736149330317,1.541797540401914
17VDH-SRW03-143,LA23184,-0.100772890203716,1.3704266067083324,0.3427994337125833,0.687736149330317,2.0581627560386493
17VDH-SRW03-143,LA23200,0,0.8902015062468619,0.20053293419804813,0.687736149330317,1.577937655577179
17VDH-SRW03-143,LA23208,0,0.8343462640618285,0.019063365734053574,0.687736149330317,1.5220824133921456
17VDH-SRW03-143,LA23263,0.00222257983790772,1.1308165191141843,-0.0743945801805043,0.6862076008310152,1.8170241199451995
17VDH-SRW03-143,LA23268,-0.0392584480292757,0.6305127566699855,-0.16177927023206984,0.687736149330317,1.3182489060003024
17VDH-SRW03-143,LA23269,-0.127969699921178,0.42147687195915917,0.29993882922564297,0.687736149330317,1.1092130212894762
17VDH-SRW03-143,LA23279,-0.177173728473115,0.9650407969617252,-0.1605175259646589,0.687736149330317,1.6527769462920423
17VDH-SRW03-143,LA23280,-0.0302664841895502,0.9795746753670868,-0.4583488395602888,0.687736149330317,1.6673108246974038
17VDH-SRW03-143,LA23283,-0.124503468668872,0.7615752289199708,-0.3787612737524233,0.687736149330317,1.4493113782502878
17VDH-SRW03-143,LA23288,-0.0324890640274579,0.6822699865097641,-0.23502508435565028,0.687736149330317,1.370006135840081
17VDH-SRW03-143,LA23289,-0.0913028211289623,0.7261603415642064,-0.19305089360018451,0.687736149330317,1.4138964908945235
17VDH-SRW03-143,LA23296,-0.0588137571015043,0.7153756822235937,0.1909033657796,0.687736149330317,1.4031118315539106
17VDH-SRW03-143,LA23300,-0.183943112474932,0.9132835671219467,-0.0872717118410784,0.687736149330317,1.6010197164522637
17VDH-SRW03-143,LA23303,-0.126053435276705,0.8659020645317101,0.042465250976272545,0.687736149330317,1.553638213862027
17VDH-SRW03-143,LA23306,-0.103354435584622,0.7306734420390237,0.0761145970377022,0.687736149330317,1.4184095913693406
17VDH-SRW03-143,LA23307,-0.129161641617254,1.072244818224588,-0.5780292893638378,0.687736149330317,1.7599809675549052
17VDH-SRW03-143,LA23308,-0.09807220513078,0.6744031117244278,-0.11980507947660406,0.687736149330317,1.362139261054745
17VDH-SRW03-143,LA23309,-0.0879557846773717,0.7277084502809715,-0.4300965009265078,0.687736149330317,1.4154445996112885
17VDH-SRW03-143,LA23310,-0.175160154476254,0.625647789165795,-0.24989756103573807,0.687736149330317,1.313383938496112
17VDH-SRW03-143,LA23311,0.0448516145190429,0.7052343411021704,0.4075925587142933,0.6568900726697428,1.3621244137719133
17VDH-SRW03-143,LA23317,-0.048697336648096,0.7686810207801376,-0.11938805567030371,0.687736149330317,1.4564171701104547
17VDH-SRW03-143,LA23318,-0.165053901144225,0.533968085981939,-0.7942980015641614,0.687736149330317,1.221704235312256
17VDH-SRW03-143,LA23337,-0.252258270943107,0.4443966970577861,-0.6140990616733917,0.687736149330317,1.132132846388103
17VDH-SRW03-143,LA23340,-0.135901706446979,0.683865951367163,0.060810884220466,0.687736149330317,1.37160210069748
17VDH-SRW03-143,LA23342,-0.12574712008327,0.7872725655385481,0.07661507402100444,0.687736149330317,1.475008714868865
17VDH-SRW03-143,LA23345,-0.214764687168608,0.6329325325120697,0.5041833504339854,0.687736149330317,1.3206686818423867
17VDH-SRW03-143,LA23348,-0.0375815362434758,0.7187057557033084,0.5533614725646918,0.687736149330317,1.4064419050336254
17VDH-SRW03-143,LA23356,0.0903881636777022,1.0622497092789445,0.402351818363183,0.6255729416975757,1.6878226509765202
17VDH-SRW03-143,LA23359,0.0511297156484265,0.809865878400038,0.09164337310697902,0.6525723955739141,1.462438273973952
17VDH-SRW03-143,LA23369,0.0841100625483186,0.8000453374429922,0.7183010039704973,0.6298906187934042,1.4299359562363965
17VDH-SRW03-143,LA23370,0.0516209985208606,0.756991570941949,0.3343467445907128,0.6522345225829944,1.4092260935249434
17VDH-SRW03-143,LA23376,-0.165997635673157,0.7203956319692504,-0.48297856927584576,0.687736149330317,1.4081317812995673
17VDH-SRW03-143,LA23379,-0.293967335594335,0.446453529450444,-0.33196891507433696,0.687736149330317,1.134189678780761
17VDH-SRW03-143,LA23385,0.259239687392159,1.0810061359647043,0.2963223743188291,0.5094476449696385,1.5904537809343426
17VDH-SRW03-143,LA23391,-0.0366769026483702,1.270265921339294,0.10490556644281139,0.687736149330317,1.958002070669611
17VDH-SRW03-143,LA23397,-0.0366769026483702,1.270265921339294,0.10490556644281139,0.687736149330317,1.958002070669611
17VDH-SRW03-143,LA23398,-0.0366769026483702,1.270265921339294,0.10490556644281139,0.687736149330317,1.958002070669611
17VDH-SRW03-143,LA23400,-0.0759353506776458,1.229293350840128,-0.2058028788133927,0.687736149330317,1.917029500170445
AGS 3022,17VDH-SRW03-143,0.00516897330205303,1.605513171857401,0.10608923577791005,0.6841812595355719,2.289694431392973
AGS 3022,AGS 3022,1.91573619627548,1.3447300086398855,0.2285093168441901,-0.62978488542889,0.7149451232109955
AGS 3022,FLLA16124LDH-51,1.79396333794833,1.3335315615371965,0.037433971120724926,-0.5460372887500297,0.7874942727871669
AGS 3022,GA161137LDH-23-20LE3,0.0665045291424396,1.3666662034904578,0.515511957777367,0.6419985805448698,2.0086647840353278
AGS 3022,GA16209-1-4-3-23LE9,-0.168322724245481,1.1709049955082536,0.22943432569144556,0.687736149330317,1.8586411448385705
AGS 3022,GA17371ID-38-6-3-23E23,0.185419972846481,1.4707864545277025,0.18421873702348396,0.5602161311959462,2.0310025857236487
AGS 3022,LA16038C-4-3-1,-0.205333907902341,1.311543256575602,0.6276174693749025,0.687736149330317,1.9992794059059191
AGS 3022,LA16049C-27-1-3-1,-0.0579265961861132,1.269635946024425,0.05251762162454527,0.687736149330317,1.9573720953547422
AGS 3022,LA17135C-10-1,-0.0117467540945101,0.9822904418000322,0.024132613247703397,0.687736149330317,1.6700265911303491
AGS 3022,LA18003-NDH119,0.027036079351718,0.9680369318483535,-1.0935038417347218,0.6691424602239776,1.6371793920723312
AGS 3022,LA19333NDH-34,-0.0562699834697244,1.2831709016637702,-0.2473046596341011,0.687736149330317,1.9709070509940871
AGS 3022,SCLANC11558-33,0.131327159623871,1.3094760570109867,-0.024288015654842274,0.5974177142681081,1.9068937712790948
AGS 3022,TX20D5145,0.0530168150127913,1.1600750488478524,0.5661356546798041,0.6512745691236622,1.8113496179715147
AGS 3022,TX22D7465,0.0636585513509259,1.0843271443315963,0.18829088057112975,0.643955862352285,1.7282830066838812
AGS 3022,VA20W-142,-0.176982273418316,1.6082633522919214,0.18330203892776853,0.687736149330317,2.2959995016222385
AGS 3022,18VDH-FHB-MAS07-164-01,-0.291355852105796,1.0514838530365143,0.6129049696987104,0.687736149330317,1.7392200023668312
AGS 3022,GA141045-9-3-2-21LE7,0.118241917615259,0.6452940254392462,-0.11442061099179436,0.6064169082201661,1.2517109336594123
AGS 3022,GA15577-3-10-2 -22LE38,0.29544157655389,0.9220944636883222,0.29752073024951214,0.4845502971190666,1.4066447608073886
AGS 3022,GA17034ID-22-3-5-23LE29,-0.193045492843742,1.1001484739094503,0.7110127646683987,0.687736149330317,1.7878846232397674
AGS 3022,LA14272C-20-1-1-3-1-3,-0.423711470801589,0.836849463354068,-0.02645683843169265,0.687736149330317,1.524585612684385
AGS 3022,LA15166-LDH272-22,-0.312455237725877,1.0963071399922368,0.8500173230346468,0.687736149330317,1.784043289322554
AGS 3022,LA17006LDH042,-0.0452235467402846,0.7061855590616378,0.7471369906299583,0.687736149330317,1.3939217083919548
AGS 3022,LA17179C-30-4,-0.0922632505628964,1.061579686392886,0.1994183554527446,0.687736149330317,1.7493158357232028
AGS 3022,LAAR15172W-42-1-3-1-3,-0.0351299342038478,0.8654704456454138,-0.004619623833983774,0.687736149330317,1.5532065949757308
AGS 3022,SC22W378,-0.108487346705663,0.8914421108132593,-0.0439642089400384,0.687736149330317,1.5791782601435762
